hotel_url,-1,0,1,2,3,4,5,6,7,sentences_count,-1_pc,0_pc,1_pc,2_pc,3_pc,4_pc,5_pc,6_pc,7_pc
hotel-saranac-ave-lake-placid.en-gb,41.0,5.0,9.0,5.0,10.0,10.0,15.0,29.0,6.0,130,0.3153846153846154,0.038461538461538464,0.06923076923076923,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.2230769230769231,0.046153846153846156
hotel-saw-mill-river-road-hawthorne.en-gb,12.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,29,0.41379310344827586,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.13793103448275862,0.06896551724137931
hotel-seven-one-eight.en-gb,98.0,10.0,14.0,6.0,31.0,17.0,17.0,81.0,18.0,292,0.3356164383561644,0.03424657534246575,0.04794520547945205,0.02054794520547945,0.10616438356164383,0.05821917808219178,0.05821917808219178,0.2773972602739726,0.06164383561643835
hotel-state-hwy-ogdensburg.en-gb,13.0,1.0,0.0,3.0,3.0,0.0,1.0,6.0,2.0,29,0.4482758620689655,0.034482758620689655,0.0,0.10344827586206896,0.10344827586206896,0.0,0.034482758620689655,0.20689655172413793,0.06896551724137931
hotel-state-route-lake-george.en-gb,23.0,5.0,2.0,7.0,6.0,5.0,3.0,6.0,2.0,59,0.3898305084745763,0.0847457627118644,0.03389830508474576,0.11864406779661017,0.1016949152542373,0.0847457627118644,0.05084745762711865,0.1016949152542373,0.03389830508474576
hotel-thompson-rd-syracuse.en-gb,28.0,8.0,4.0,3.0,4.0,0.0,13.0,10.0,5.0,75,0.37333333333333335,0.10666666666666667,0.05333333333333334,0.04,0.05333333333333334,0.0,0.17333333333333334,0.13333333333333333,0.06666666666666667
hotel-two-thousand-seven-hundred-ninety-road-saugerties.en-gb,19.0,2.0,2.0,4.0,1.0,3.0,5.0,6.0,0.0,42,0.4523809523809524,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.023809523809523808,0.07142857142857142,0.11904761904761904,0.14285714285714285,0.0
hotel-upper-front-street-binghamton.en-gb,22.0,7.0,8.0,5.0,5.0,2.0,8.0,8.0,1.0,66,0.3333333333333333,0.10606060606060606,0.12121212121212122,0.07575757575757576,0.07575757575757576,0.030303030303030304,0.12121212121212122,0.12121212121212122,0.015151515151515152
hotel-us-canton.en-gb,19.0,1.0,1.0,4.0,15.0,4.0,4.0,4.0,2.0,54,0.35185185185185186,0.018518518518518517,0.018518518518518517,0.07407407407407407,0.2777777777777778,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.037037037037037035
hotel-vestal-parkway-east-vestal.en-gb,30.0,5.0,13.0,7.0,8.0,4.0,14.0,13.0,6.0,100,0.3,0.05,0.13,0.07,0.08,0.04,0.14,0.13,0.06
hotel-w-pulteney-st-corning.en-gb,27.0,5.0,5.0,15.0,12.0,2.0,9.0,11.0,4.0,90,0.3,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.13333333333333333,0.022222222222222223,0.1,0.12222222222222222,0.044444444444444446
hotel-w-ridge-road-rochester.en-gb,19.0,9.0,6.0,3.0,10.0,6.0,14.0,27.0,3.0,97,0.1958762886597938,0.09278350515463918,0.061855670103092786,0.030927835051546393,0.10309278350515463,0.061855670103092786,0.14432989690721648,0.27835051546391754,0.030927835051546393
hotel-washington-ave-albany.en-gb,24.0,7.0,3.0,9.0,5.0,2.0,12.0,26.0,5.0,93,0.25806451612903225,0.07526881720430108,0.03225806451612903,0.0967741935483871,0.053763440860215055,0.021505376344086023,0.12903225806451613,0.27956989247311825,0.053763440860215055
hotel-west-84th-street-new-york.en-gb,41.0,5.0,7.0,27.0,14.0,9.0,8.0,33.0,9.0,153,0.2679738562091503,0.032679738562091505,0.0457516339869281,0.17647058823529413,0.0915032679738562,0.058823529411764705,0.05228758169934641,0.21568627450980393,0.058823529411764705
hotel-west-orvis-st-massena.en-gb,5.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,16,0.3125,0.0625,0.125,0.0625,0.125,0.0625,0.125,0.125,0.0
howard-johnson-e-syracuse.en-gb,29.0,2.0,3.0,5.0,4.0,2.0,4.0,6.0,2.0,57,0.5087719298245614,0.03508771929824561,0.05263157894736842,0.08771929824561403,0.07017543859649122,0.03508771929824561,0.07017543859649122,0.10526315789473684,0.03508771929824561
howard-johnson-express-inn-bronx.en-gb,68.0,14.0,16.0,11.0,18.0,12.0,22.0,36.0,19.0,216,0.3148148148148148,0.06481481481481481,0.07407407407407407,0.05092592592592592,0.08333333333333333,0.05555555555555555,0.10185185185185185,0.16666666666666666,0.08796296296296297
howard-johnson-inn-albany.en-gb,48.0,8.0,11.0,8.0,10.0,9.0,9.0,17.0,5.0,125,0.384,0.064,0.088,0.064,0.08,0.072,0.072,0.136,0.04
howard-johnson-inn-liberty-ny.en-gb,11.0,3.0,8.0,6.0,4.0,3.0,5.0,6.0,1.0,47,0.23404255319148937,0.06382978723404255,0.1702127659574468,0.1276595744680851,0.0851063829787234,0.06382978723404255,0.10638297872340426,0.1276595744680851,0.02127659574468085
howard-johnson-inn-long-island-city.en-gb,21.0,4.0,5.0,3.0,8.0,15.0,2.0,5.0,1.0,64,0.328125,0.0625,0.078125,0.046875,0.125,0.234375,0.03125,0.078125,0.015625
howard-johnson-inn-suffern.en-gb,29.0,15.0,11.0,11.0,6.0,3.0,18.0,24.0,11.0,128,0.2265625,0.1171875,0.0859375,0.0859375,0.046875,0.0234375,0.140625,0.1875,0.0859375
howard-johnson-inn.en-gb,49.0,21.0,18.0,9.0,42.0,6.0,23.0,22.0,12.0,202,0.24257425742574257,0.10396039603960396,0.0891089108910891,0.04455445544554455,0.2079207920792079,0.0297029702970297,0.11386138613861387,0.10891089108910891,0.0594059405940594
howardjohnsoninn.en-gb,13.0,4.0,1.0,5.0,0.0,2.0,3.0,9.0,0.0,37,0.35135135135135137,0.10810810810810811,0.02702702702702703,0.13513513513513514,0.0,0.05405405405405406,0.08108108108108109,0.24324324324324326,0.0
hudson-valley-botanical-garden-rental.en-gb,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
hudson.en-gb,922.0,148.0,190.0,63.0,412.0,96.0,370.0,746.0,97.0,3044,0.3028909329829172,0.04862023653088042,0.06241787122207622,0.020696452036793694,0.13534822601839686,0.03153745072273324,0.12155059132720106,0.24507227332457293,0.031865965834428384
hugo.en-gb,108.0,20.0,27.0,12.0,51.0,9.0,19.0,74.0,21.0,341,0.31671554252199413,0.05865102639296188,0.07917888563049853,0.03519061583577713,0.1495601173020528,0.026392961876832845,0.05571847507331378,0.21700879765395895,0.06158357771260997
hungry-trout-resort.en-gb,6.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,19,0.3157894736842105,0.0,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.15789473684210525
hunter-mountain-resort.en-gb,20.0,5.0,2.0,0.0,1.0,3.0,4.0,10.0,5.0,50,0.4,0.1,0.04,0.0,0.02,0.06,0.08,0.2,0.1
huntington-country-inn.en-gb,15.0,1.0,2.0,2.0,3.0,2.0,13.0,8.0,1.0,47,0.3191489361702128,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.06382978723404255,0.0425531914893617,0.2765957446808511,0.1702127659574468,0.02127659574468085
hyatt-herald-square.en-gb,82.0,15.0,24.0,15.0,27.0,7.0,17.0,39.0,17.0,243,0.3374485596707819,0.06172839506172839,0.09876543209876543,0.06172839506172839,0.1111111111111111,0.02880658436213992,0.06995884773662552,0.16049382716049382,0.06995884773662552
hyatt-house-fishkill-poughkeepsie.en-gb,45.0,6.0,5.0,3.0,8.0,1.0,12.0,18.0,7.0,105,0.42857142857142855,0.05714285714285714,0.047619047619047616,0.02857142857142857,0.0761904761904762,0.009523809523809525,0.11428571428571428,0.17142857142857143,0.06666666666666667
hyatt-house-new-york-chelsea.en-gb,66.0,14.0,10.0,18.0,18.0,11.0,25.0,21.0,6.0,189,0.3492063492063492,0.07407407407407407,0.05291005291005291,0.09523809523809523,0.09523809523809523,0.0582010582010582,0.13227513227513227,0.1111111111111111,0.031746031746031744
hyatt-house-white-plains.en-gb,85.0,11.0,11.0,13.0,18.0,12.0,6.0,33.0,8.0,197,0.43147208121827413,0.05583756345177665,0.05583756345177665,0.06598984771573604,0.09137055837563451,0.06091370558375635,0.030456852791878174,0.16751269035532995,0.04060913705583756
hyatt-place-flushing-lga-airport.en-gb,14.0,2.0,2.0,6.0,11.0,4.0,4.0,1.0,3.0,47,0.2978723404255319,0.0425531914893617,0.0425531914893617,0.1276595744680851,0.23404255319148937,0.0851063829787234,0.0851063829787234,0.02127659574468085,0.06382978723404255
hyatt-place-garden-city.en-gb,42.0,3.0,6.0,5.0,13.0,1.0,5.0,7.0,2.0,84,0.5,0.03571428571428571,0.07142857142857142,0.05952380952380952,0.15476190476190477,0.011904761904761904,0.05952380952380952,0.08333333333333333,0.023809523809523808
hyatt-place-long-island-east-end.en-gb,39.0,4.0,6.0,8.0,9.0,1.0,3.0,13.0,14.0,97,0.4020618556701031,0.041237113402061855,0.061855670103092786,0.08247422680412371,0.09278350515463918,0.010309278350515464,0.030927835051546393,0.13402061855670103,0.14432989690721648
hyatt-place-long-island-new-york-city.en-gb,53.0,8.0,7.0,6.0,18.0,10.0,8.0,15.0,6.0,131,0.40458015267175573,0.061068702290076333,0.05343511450381679,0.04580152671755725,0.13740458015267176,0.07633587786259542,0.061068702290076333,0.11450381679389313,0.04580152671755725
hyatt-place-new-york-city-times-square.en-gb,121.0,11.0,20.0,21.0,33.0,11.0,23.0,67.0,4.0,311,0.3890675241157556,0.03536977491961415,0.06430868167202572,0.06752411575562701,0.10610932475884244,0.03536977491961415,0.07395498392282958,0.21543408360128619,0.012861736334405145
hyatt-place-new-york-yonkers.en-gb,47.0,6.0,8.0,10.0,13.0,10.0,3.0,14.0,6.0,117,0.4017094017094017,0.05128205128205128,0.06837606837606838,0.08547008547008547,0.1111111111111111,0.08547008547008547,0.02564102564102564,0.11965811965811966,0.05128205128205128
hyatt-place-new-york.en-gb,189.0,28.0,29.0,48.0,50.0,22.0,35.0,97.0,20.0,518,0.36486486486486486,0.05405405405405406,0.055984555984555984,0.09266409266409266,0.09652509652509653,0.04247104247104247,0.06756756756756757,0.18725868725868725,0.03861003861003861
hyatt-place-niagara-falls.en-gb,93.0,7.0,17.0,18.0,49.0,30.0,33.0,38.0,7.0,292,0.3184931506849315,0.023972602739726026,0.05821917808219178,0.06164383561643835,0.1678082191780822,0.10273972602739725,0.11301369863013698,0.13013698630136986,0.023972602739726026
hyatt-place-poughkeepsie.en-gb,20.0,1.0,0.0,2.0,4.0,6.0,2.0,5.0,0.0,40,0.5,0.025,0.0,0.05,0.1,0.15,0.05,0.125,0.0
hyatt-place-saratoga-malta.en-gb,29.0,4.0,3.0,5.0,3.0,1.0,20.0,12.0,7.0,84,0.34523809523809523,0.047619047619047616,0.03571428571428571,0.05952380952380952,0.03571428571428571,0.011904761904761904,0.23809523809523808,0.14285714285714285,0.08333333333333333
hyatt-regency-buffalo.en-gb,73.0,7.0,17.0,13.0,21.0,7.0,15.0,30.0,32.0,215,0.3395348837209302,0.03255813953488372,0.07906976744186046,0.06046511627906977,0.09767441860465116,0.03255813953488372,0.06976744186046512,0.13953488372093023,0.14883720930232558
hyatt-regency-long-island.en-gb,38.0,6.0,8.0,4.0,9.0,2.0,11.0,20.0,4.0,102,0.37254901960784315,0.058823529411764705,0.0784313725490196,0.0392156862745098,0.08823529411764706,0.0196078431372549,0.10784313725490197,0.19607843137254902,0.0392156862745098
hyatt-regency-rochester.en-gb,42.0,5.0,7.0,7.0,23.0,4.0,17.0,15.0,0.0,120,0.35,0.041666666666666664,0.058333333333333334,0.058333333333333334,0.19166666666666668,0.03333333333333333,0.14166666666666666,0.125,0.0
hyatt-times-square.en-gb,159.0,5.0,43.0,17.0,57.0,19.0,20.0,50.0,32.0,402,0.39552238805970147,0.012437810945273632,0.10696517412935323,0.04228855721393035,0.1417910447761194,0.0472636815920398,0.04975124378109453,0.12437810945273632,0.07960199004975124
hyatt-union-square.en-gb,33.0,6.0,9.0,8.0,11.0,2.0,12.0,21.0,3.0,105,0.3142857142857143,0.05714285714285714,0.08571428571428572,0.0761904761904762,0.10476190476190476,0.01904761904761905,0.11428571428571428,0.2,0.02857142857142857
hyattplace.en-gb,37.0,10.0,4.0,7.0,3.0,6.0,10.0,13.0,10.0,100,0.37,0.1,0.04,0.07,0.03,0.06,0.1,0.13,0.1
iberostar-70-park-avenue.en-gb,52.0,8.0,13.0,3.0,14.0,5.0,22.0,30.0,1.0,148,0.35135135135135137,0.05405405405405406,0.08783783783783784,0.02027027027027027,0.0945945945945946,0.033783783783783786,0.14864864864864866,0.20270270270270271,0.006756756756756757
ibis-styles-new-york-laguardia-airport.en-gb,142.0,10.0,24.0,33.0,54.0,13.0,49.0,37.0,18.0,380,0.3736842105263158,0.02631578947368421,0.06315789473684211,0.0868421052631579,0.14210526315789473,0.034210526315789476,0.12894736842105264,0.09736842105263158,0.04736842105263158
icg-the-barclay-new-york.en-gb,94.0,6.0,41.0,21.0,35.0,4.0,10.0,48.0,12.0,271,0.34686346863468637,0.02214022140221402,0.15129151291512916,0.07749077490774908,0.12915129151291513,0.014760147601476014,0.03690036900369004,0.17712177121771217,0.04428044280442804
ilion-345-east-main-street.en-gb,8.0,0.0,1.0,0.0,1.0,2.0,2.0,6.0,4.0,24,0.3333333333333333,0.0,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666
imperial-motel-cortland.en-gb,12.0,5.0,1.0,1.0,3.0,2.0,4.0,8.0,0.0,36,0.3333333333333333,0.1388888888888889,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.0
indigo-albany-latham.en-gb,30.0,10.0,4.0,9.0,14.0,2.0,12.0,12.0,2.0,95,0.3157894736842105,0.10526315789473684,0.042105263157894736,0.09473684210526316,0.14736842105263157,0.021052631578947368,0.12631578947368421,0.12631578947368421,0.021052631578947368
indigo-lower-east-side.en-gb,128.0,18.0,22.0,4.0,36.0,17.0,15.0,46.0,7.0,293,0.43686006825938567,0.06143344709897611,0.07508532423208192,0.013651877133105802,0.12286689419795221,0.05802047781569966,0.051194539249146756,0.15699658703071673,0.023890784982935155
indigo-riverhead.en-gb,9.0,1.0,0.0,6.0,4.0,1.0,3.0,6.0,3.0,33,0.2727272727272727,0.030303030303030304,0.0,0.18181818181818182,0.12121212121212122,0.030303030303030304,0.09090909090909091,0.18181818181818182,0.09090909090909091
indigo-williamsburg-brooklyn.en-gb,62.0,9.0,6.0,10.0,25.0,6.0,15.0,16.0,10.0,159,0.389937106918239,0.05660377358490566,0.03773584905660377,0.06289308176100629,0.15723270440251572,0.03773584905660377,0.09433962264150944,0.10062893081761007,0.06289308176100629
ink-48.en-gb,75.0,14.0,16.0,5.0,15.0,15.0,11.0,21.0,2.0,174,0.43103448275862066,0.08045977011494253,0.09195402298850575,0.028735632183908046,0.08620689655172414,0.08620689655172414,0.06321839080459771,0.1206896551724138,0.011494252873563218
inn-at-clifton-park.en-gb,20.0,6.0,8.0,5.0,7.0,3.0,18.0,15.0,6.0,88,0.22727272727272727,0.06818181818181818,0.09090909090909091,0.056818181818181816,0.07954545454545454,0.03409090909090909,0.20454545454545456,0.17045454545454544,0.06818181818181818
inn-at-great-neck-best-western-premier-collection.en-gb,6.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,22,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0
inn-at-jericho.en-gb,32.0,5.0,6.0,1.0,3.0,2.0,7.0,13.0,7.0,76,0.42105263157894735,0.06578947368421052,0.07894736842105263,0.013157894736842105,0.039473684210526314,0.02631578947368421,0.09210526315789473,0.17105263157894737,0.09210526315789473
inn-at-the-fairgrounds.en-gb,32.0,4.0,5.0,4.0,4.0,5.0,6.0,17.0,5.0,82,0.3902439024390244,0.04878048780487805,0.06097560975609756,0.04878048780487805,0.04878048780487805,0.06097560975609756,0.07317073170731707,0.2073170731707317,0.06097560975609756
inn-at-the-falls-poughkeepsie.en-gb,30.0,8.0,4.0,7.0,11.0,3.0,11.0,10.0,7.0,91,0.32967032967032966,0.08791208791208792,0.04395604395604396,0.07692307692307693,0.12087912087912088,0.03296703296703297,0.12087912087912088,0.10989010989010989,0.07692307692307693
inn-midtown-west.en-gb,70.0,14.0,14.0,11.0,21.0,14.0,11.0,58.0,9.0,222,0.3153153153153153,0.06306306306306306,0.06306306306306306,0.04954954954954955,0.0945945945945946,0.06306306306306306,0.04954954954954955,0.26126126126126126,0.04054054054054054
inn-on-the-hill-lake-george.en-gb,15.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,0.0,31,0.4838709677419355,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.16129032258064516,0.12903225806451613,0.0
inn-on-the-hudson.en-gb,117.0,22.0,14.0,30.0,18.0,15.0,45.0,74.0,25.0,360,0.325,0.06111111111111111,0.03888888888888889,0.08333333333333333,0.05,0.041666666666666664,0.125,0.20555555555555555,0.06944444444444445
inn-towne-motel-herkimer.en-gb,9.0,2.0,2.0,0.0,1.0,5.0,4.0,9.0,0.0,32,0.28125,0.0625,0.0625,0.0,0.03125,0.15625,0.125,0.28125,0.0
inn-utica.en-gb,5.0,0.0,1.0,4.0,5.0,1.0,2.0,3.0,0.0,21,0.23809523809523808,0.0,0.047619047619047616,0.19047619047619047,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.0
inn-yonkers.en-gb,79.0,27.0,21.0,8.0,18.0,11.0,31.0,43.0,13.0,251,0.3147410358565737,0.10756972111553785,0.08366533864541832,0.03187250996015936,0.07171314741035857,0.043824701195219126,0.12350597609561753,0.17131474103585656,0.05179282868525897
innside-by-melia-manhattan.en-gb,68.0,2.0,9.0,4.0,17.0,3.0,7.0,21.0,3.0,134,0.5074626865671642,0.014925373134328358,0.06716417910447761,0.029850746268656716,0.12686567164179105,0.022388059701492536,0.05223880597014925,0.15671641791044777,0.022388059701492536
insignia-an-ascend-collection-member.en-gb,48.0,8.0,8.0,12.0,9.0,16.0,9.0,28.0,7.0,145,0.3310344827586207,0.05517241379310345,0.05517241379310345,0.08275862068965517,0.06206896551724138,0.1103448275862069,0.06206896551724138,0.19310344827586207,0.04827586206896552
intercontinental-new-york-times-square.en-gb,167.0,8.0,49.0,20.0,51.0,18.0,23.0,52.0,18.0,406,0.41133004926108374,0.019704433497536946,0.1206896551724138,0.04926108374384237,0.12561576354679804,0.04433497536945813,0.05665024630541872,0.12807881773399016,0.04433497536945813
islandia-long-island.en-gb,17.0,0.0,2.0,1.0,7.0,3.0,4.0,6.0,0.0,40,0.425,0.0,0.05,0.025,0.175,0.075,0.1,0.15,0.0
ithaca-marriott-downtown-on-the-commons.en-gb,11.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,22,0.5,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0
ithica-downtown-222-south-cayuga-street.en-gb,50.0,14.0,14.0,7.0,13.0,3.0,7.0,28.0,14.0,150,0.3333333333333333,0.09333333333333334,0.09333333333333334,0.04666666666666667,0.08666666666666667,0.02,0.04666666666666667,0.18666666666666668,0.09333333333333334
j-e-house-new-york-new-york.en-gb,9.0,1.0,4.0,3.0,11.0,5.0,1.0,10.0,0.0,44,0.20454545454545456,0.022727272727272728,0.09090909090909091,0.06818181818181818,0.25,0.11363636363636363,0.022727272727272728,0.22727272727272727,0.0
jai-devi-ime-dba-aashnam-by-niagara-river.en-gb,48.0,9.0,13.0,22.0,15.0,13.0,21.0,39.0,6.0,186,0.25806451612903225,0.04838709677419355,0.06989247311827956,0.11827956989247312,0.08064516129032258,0.06989247311827956,0.11290322580645161,0.20967741935483872,0.03225806451612903
jamaica-144-02-135th.en-gb,79.0,20.0,20.0,9.0,31.0,4.0,21.0,19.0,4.0,207,0.38164251207729466,0.0966183574879227,0.0966183574879227,0.043478260869565216,0.1497584541062802,0.01932367149758454,0.10144927536231885,0.09178743961352658,0.01932367149758454
james-motel.en-gb,9.0,5.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,26,0.34615384615384615,0.19230769230769232,0.0,0.0,0.0,0.0,0.11538461538461539,0.3076923076923077,0.038461538461538464
jamestown-200-west-3rd-street.en-gb,34.0,2.0,7.0,2.0,20.0,5.0,4.0,8.0,4.0,86,0.3953488372093023,0.023255813953488372,0.08139534883720931,0.023255813953488372,0.23255813953488372,0.05813953488372093,0.046511627906976744,0.09302325581395349,0.046511627906976744
jamestown-fairmount-avenue.en-gb,26.0,8.0,11.0,6.0,3.0,3.0,12.0,12.0,7.0,88,0.29545454545454547,0.09090909090909091,0.125,0.06818181818181818,0.03409090909090909,0.03409090909090909,0.13636363636363635,0.13636363636363635,0.07954545454545454
jazz-on-amsterdam-avenue-hostel.en-gb,95.0,35.0,13.0,1.0,17.0,18.0,57.0,45.0,43.0,324,0.2932098765432099,0.10802469135802469,0.040123456790123455,0.0030864197530864196,0.05246913580246913,0.05555555555555555,0.17592592592592593,0.1388888888888889,0.13271604938271606
jazz-on-the-park-hostel.en-gb,224.0,39.0,31.0,5.0,37.0,21.0,145.0,99.0,38.0,639,0.350547730829421,0.06103286384976526,0.048513302034428794,0.00782472613458529,0.057902973395931145,0.03286384976525822,0.2269170579029734,0.15492957746478872,0.0594679186228482
jefferson-clinton.en-gb,30.0,4.0,6.0,5.0,10.0,2.0,6.0,19.0,7.0,89,0.33707865168539325,0.0449438202247191,0.06741573033707865,0.056179775280898875,0.11235955056179775,0.02247191011235955,0.06741573033707865,0.21348314606741572,0.07865168539325842
jellystone-parkac-at-birchwood-acres.en-gb,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
jets-motor-inn.en-gb,8.0,3.0,6.0,1.0,1.0,2.0,5.0,6.0,2.0,34,0.23529411764705882,0.08823529411764706,0.17647058823529413,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.14705882352941177,0.17647058823529413,0.058823529411764705
jfk-inn.en-gb,195.0,47.0,30.0,9.0,45.0,29.0,29.0,84.0,29.0,497,0.39235412474849096,0.09456740442655935,0.060362173038229376,0.018108651911468814,0.09054325955734406,0.05835010060362173,0.05835010060362173,0.16901408450704225,0.05835010060362173
jfk-plaza-far-rockaway.en-gb,136.0,20.0,37.0,9.0,36.0,62.0,32.0,56.0,16.0,404,0.33663366336633666,0.04950495049504951,0.09158415841584158,0.022277227722772276,0.0891089108910891,0.15346534653465346,0.07920792079207921,0.13861386138613863,0.039603960396039604
john-inc.en-gb,44.0,15.0,9.0,14.0,21.0,18.0,11.0,17.0,13.0,162,0.2716049382716049,0.09259259259259259,0.05555555555555555,0.08641975308641975,0.12962962962962962,0.1111111111111111,0.06790123456790123,0.10493827160493827,0.08024691358024691
john-milton-inn.en-gb,20.0,4.0,3.0,4.0,2.0,2.0,6.0,12.0,5.0,58,0.3448275862068966,0.06896551724137931,0.05172413793103448,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.20689655172413793,0.08620689655172414
johnson-city-4101-watson-boulevard.en-gb,19.0,0.0,1.0,1.0,6.0,2.0,1.0,10.0,3.0,43,0.4418604651162791,0.0,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.23255813953488372,0.06976744186046512
johnson-city-590-fairview-street.en-gb,32.0,8.0,4.0,3.0,5.0,3.0,24.0,19.0,9.0,107,0.29906542056074764,0.07476635514018691,0.037383177570093455,0.028037383177570093,0.04672897196261682,0.028037383177570093,0.22429906542056074,0.17757009345794392,0.08411214953271028
johnstown-301-north-comrie-avenue.en-gb,24.0,5.0,5.0,6.0,9.0,3.0,7.0,23.0,10.0,92,0.2608695652173913,0.05434782608695652,0.05434782608695652,0.06521739130434782,0.09782608695652174,0.03260869565217391,0.07608695652173914,0.25,0.10869565217391304
jones-beach.en-gb,17.0,5.0,1.0,4.0,13.0,2.0,6.0,13.0,7.0,68,0.25,0.07352941176470588,0.014705882352941176,0.058823529411764705,0.19117647058823528,0.029411764705882353,0.08823529411764706,0.19117647058823528,0.10294117647058823
journey-east-hampton-east-hampton.en-gb,13.0,2.0,1.0,3.0,1.0,2.0,3.0,6.0,0.0,31,0.41935483870967744,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.1935483870967742,0.0
k-amp-g-lodge.en-gb,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10,0.6,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0
kaaterskill-house.en-gb,18.0,2.0,0.0,0.0,0.0,1.0,2.0,8.0,4.0,35,0.5142857142857142,0.05714285714285714,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.22857142857142856,0.11428571428571428
kamway-lodge.en-gb,32.0,7.0,3.0,0.0,3.0,5.0,6.0,9.0,5.0,70,0.45714285714285713,0.1,0.04285714285714286,0.0,0.04285714285714286,0.07142857142857142,0.08571428571428572,0.12857142857142856,0.07142857142857142
kenmore-1346-sheridan-drive.en-gb,14.0,2.0,2.0,0.0,1.0,2.0,7.0,8.0,7.0,43,0.32558139534883723,0.046511627906976744,0.046511627906976744,0.0,0.023255813953488372,0.046511627906976744,0.16279069767441862,0.18604651162790697,0.16279069767441862
kenny-s-tipperary-inn.en-gb,29.0,4.0,6.0,5.0,13.0,4.0,19.0,16.0,5.0,101,0.2871287128712871,0.039603960396039604,0.0594059405940594,0.04950495049504951,0.12871287128712872,0.039603960396039604,0.18811881188118812,0.15841584158415842,0.04950495049504951
key-queens-county.en-gb,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,8,0.25,0.125,0.25,0.0,0.0,0.0,0.25,0.125,0.0
king-hendrick-motel.en-gb,19.0,2.0,1.0,2.0,7.0,3.0,14.0,14.0,5.0,67,0.2835820895522388,0.029850746268656716,0.014925373134328358,0.029850746268656716,0.1044776119402985,0.04477611940298507,0.208955223880597,0.208955223880597,0.07462686567164178
kings.en-gb,41.0,8.0,4.0,4.0,16.0,13.0,4.0,37.0,19.0,146,0.2808219178082192,0.0547945205479452,0.0273972602739726,0.0273972602739726,0.1095890410958904,0.08904109589041095,0.0273972602739726,0.2534246575342466,0.13013698630136986
knights-inn-castleton-on-hudson.en-gb,16.0,2.0,2.0,0.0,2.0,0.0,5.0,12.0,4.0,43,0.37209302325581395,0.046511627906976744,0.046511627906976744,0.0,0.046511627906976744,0.0,0.11627906976744186,0.27906976744186046,0.09302325581395349
knights-inn-horseheads.en-gb,17.0,4.0,1.0,13.0,0.0,5.0,6.0,5.0,3.0,54,0.3148148148148148,0.07407407407407407,0.018518518518518517,0.24074074074074073,0.0,0.09259259259259259,0.1111111111111111,0.09259259259259259,0.05555555555555555
knights-inn-little-falls.en-gb,15.0,2.0,1.0,9.0,4.0,1.0,1.0,6.0,1.0,40,0.375,0.05,0.025,0.225,0.1,0.025,0.025,0.15,0.025
knights-inn-newburgh.en-gb,35.0,10.0,4.0,9.0,8.0,3.0,12.0,21.0,9.0,111,0.3153153153153153,0.09009009009009009,0.036036036036036036,0.08108108108108109,0.07207207207207207,0.02702702702702703,0.10810810810810811,0.1891891891891892,0.08108108108108109
